Slot_Start,Zone_ID,label,relevance,date,risk_score_xgb,risk_score_lr,risk_score_rf,risk_score,error_type,Zone_Name,Hour
2025-05-07 10:45:00,1,0,0,2025-05-07,0.80624634,0.9034075431895314,0.8467533784039821,0.80624634,False Positive (誤報),藝術學院,10
2025-05-07 14:00:00,1,0,0,2025-05-07,0.75141865,0.7806913832234645,0.7958331673612921,0.75141865,False Positive (誤報),藝術學院,14
2025-05-07 14:15:00,1,0,0,2025-05-07,0.72099996,0.7619707466437458,0.7879116670584932,0.72099996,False Positive (誤報),藝術學院,14
2025-05-07 14:30:00,1,0,0,2025-05-07,0.6846858,0.7230725745029478,0.774189472106861,0.6846858,False Positive (誤報),藝術學院,14
2025-05-07 14:45:00,1,0,0,2025-05-07,0.62529445,0.7118948372511608,0.7308568814201689,0.62529445,False Positive (誤報),藝術學院,14
2025-05-07 15:00:00,1,0,0,2025-05-07,0.5234652,0.5099896595355319,0.6308067324366918,0.5234652,False Positive (誤報),藝術學院,15
2025-05-07 15:45:00,1,0,0,2025-05-07,0.51153404,0.549655375932862,0.4832814807633145,0.51153404,False Positive (誤報),藝術學院,15
2025-05-08 09:00:00,1,0,0,2025-05-08,0.63717234,0.6475179619403573,0.6163186058473064,0.63717234,False Positive (誤報),藝術學院,9
2025-05-08 09:15:00,1,0,0,2025-05-08,0.6165011,0.600312867021687,0.6158578787241361,0.6165011,False Positive (誤報),藝術學院,9
2025-05-08 09:30:00,1,0,0,2025-05-08,0.5920656,0.5633355260671411,0.6066978192911772,0.5920656,False Positive (誤報),藝術學院,9
2025-05-08 09:45:00,1,0,0,2025-05-08,0.54944444,0.5010184667525628,0.5953632050970251,0.54944444,False Positive (誤報),藝術學院,9
2025-05-08 10:00:00,1,0,0,2025-05-08,0.57848257,0.5090391838879259,0.5185840750936073,0.57848257,False Positive (誤報),藝術學院,10
2025-05-08 10:15:00,1,0,0,2025-05-08,0.56695235,0.45851606974387454,0.48655887874513787,0.56695235,False Positive (誤報),藝術學院,10
2025-05-08 15:30:00,1,0,0,2025-05-08,0.6685874,0.48414612780976785,0.7292999371824588,0.6685874,False Positive (誤報),藝術學院,15
2025-05-09 11:15:00,1,0,0,2025-05-09,0.5334729,0.9213177825126614,0.5739497773321895,0.5334729,False Positive (誤報),藝術學院,11
2025-05-12 09:00:00,1,0,0,2025-05-12,0.70086294,0.6968572443565307,0.6649104062307345,0.70086294,False Positive (誤報),藝術學院,9
2025-05-12 09:15:00,1,0,0,2025-05-12,0.84294623,0.8058760671941229,0.73486711839465,0.84294623,False Positive (誤報),藝術學院,9
2025-05-12 09:30:00,1,0,0,2025-05-12,0.7798883,0.5783898819139248,0.6997299589127871,0.7798883,False Positive (誤報),藝術學院,9
2025-05-12 09:45:00,1,0,0,2025-05-12,0.76869637,0.5409488139010954,0.6941663641493796,0.76869637,False Positive (誤報),藝術學院,9
2025-05-12 10:00:00,1,0,0,2025-05-12,0.75108695,0.4828184528478059,0.6458978385159575,0.75108695,False Positive (誤報),藝術學院,10
2025-05-12 10:15:00,1,0,0,2025-05-12,0.6892596,0.4208338576925564,0.6020763729318362,0.6892596,False Positive (誤報),藝術學院,10
2025-05-12 10:30:00,1,0,0,2025-05-12,0.5743602,0.4078738564959001,0.49029192428334023,0.5743602,False Positive (誤報),藝術學院,10
2025-05-12 13:00:00,1,0,0,2025-05-12,0.8012486,0.7554344548305965,0.70374400166565,0.8012486,False Positive (誤報),藝術學院,13
2025-05-12 13:15:00,1,0,0,2025-05-12,0.8002366,0.7262751292136232,0.7027737686194467,0.8002366,False Positive (誤報),藝術學院,13
2025-05-12 13:30:00,1,0,0,2025-05-12,0.7967567,0.6737526945851101,0.7046116297213662,0.7967567,False Positive (誤報),藝術學院,13
2025-05-12 13:45:00,1,0,0,2025-05-12,0.79373986,0.6395019634913481,0.7014413891241418,0.79373986,False Positive (誤報),藝術學院,13
2025-05-12 14:00:00,1,0,0,2025-05-12,0.72006685,0.7530885958336561,0.6305968642970714,0.72006685,False Positive (誤報),藝術學院,14
2025-05-12 14:15:00,1,0,0,2025-05-12,0.7104307,0.7976826173945938,0.6014539665039753,0.7104307,False Positive (誤報),藝術學院,14
2025-05-12 14:30:00,1,0,0,2025-05-12,0.67859006,0.793384576702891,0.572718648431883,0.67859006,False Positive (誤報),藝術學院,14
2025-05-12 14:45:00,1,0,0,2025-05-12,0.6523423,0.6772991897688959,0.5676307088568564,0.6523423,False Positive (誤報),藝術學院,14
2025-05-12 15:00:00,1,0,0,2025-05-12,0.53087264,0.35832048867700783,0.44488780312803855,0.53087264,False Positive (誤報),藝術學院,15
2025-05-12 15:45:00,1,0,0,2025-05-12,0.509586,0.34388416982907405,0.35794715207042893,0.509586,False Positive (誤報),藝術學院,15
2025-05-13 09:00:00,1,0,0,2025-05-13,0.51826864,0.6280849420248181,0.5494676649767237,0.51826864,False Positive (誤報),藝術學院,9
2025-05-13 09:15:00,1,0,0,2025-05-13,0.52203304,0.579984265834207,0.5433861758165469,0.52203304,False Positive (誤報),藝術學院,9
2025-05-13 09:30:00,1,0,0,2025-05-13,0.50551176,0.5303146927777944,0.5412417095171244,0.50551176,False Positive (誤報),藝術學院,9
2025-05-13 13:00:00,1,0,0,2025-05-13,0.5570831,0.8830604335238059,0.5774562686370939,0.5570831,False Positive (誤報),藝術學院,13
2025-05-13 13:15:00,1,0,0,2025-05-13,0.5556062,0.8606183442406197,0.5770158535085226,0.5556062,False Positive (誤報),藝術學院,13
2025-05-13 13:30:00,1,0,0,2025-05-13,0.5571817,0.8478359416297712,0.5747396759924794,0.5571817,False Positive (誤報),藝術學院,13
2025-05-13 13:45:00,1,0,0,2025-05-13,0.55646676,0.8126207492884505,0.5716852886271675,0.55646676,False Positive (誤報),藝術學院,13
2025-05-14 09:00:00,1,0,0,2025-05-14,0.55775064,0.6441372324058983,0.5657158717235395,0.55775064,False Positive (誤報),藝術學院,9
2025-05-14 09:15:00,1,0,0,2025-05-14,0.5540266,0.5967798276863615,0.5604747698648275,0.5540266,False Positive (誤報),藝術學院,9
2025-05-14 09:30:00,1,0,0,2025-05-14,0.5253913,0.5475469914757838,0.5515005209494309,0.5253913,False Positive (誤報),藝術學院,9
2025-05-14 13:00:00,1,0,0,2025-05-14,0.7363971,0.5936099471795242,0.6382211153962634,0.7363971,False Positive (誤報),藝術學院,13
2025-05-14 13:15:00,1,0,0,2025-05-14,0.73383504,0.5442856234135901,0.6387903976077084,0.73383504,False Positive (誤報),藝術學院,13
2025-05-14 13:30:00,1,0,0,2025-05-14,0.7294318,0.4940769727071114,0.6380560378612211,0.7294318,False Positive (誤報),藝術學院,13
2025-05-14 13:45:00,1,0,0,2025-05-14,0.7182744,0.4439875064580038,0.6309873162283304,0.7182744,False Positive (誤報),藝術學院,13
2025-05-14 14:00:00,1,0,0,2025-05-14,0.70179677,0.6893818526044267,0.6455297268386143,0.70179677,False Positive (誤報),藝術學院,14
2025-05-14 14:15:00,1,0,0,2025-05-14,0.6372718,0.7463911528949462,0.6055545970564593,0.6372718,False Positive (誤報),藝術學院,14
2025-05-14 14:30:00,1,0,0,2025-05-14,0.56172556,0.6205925665085584,0.5742026584253678,0.56172556,False Positive (誤報),藝術學院,14
2025-05-14 14:45:00,1,0,0,2025-05-14,0.52783847,0.6079381752618845,0.5584922244535895,0.52783847,False Positive (誤報),藝術學院,14
2025-05-15 13:00:00,1,0,0,2025-05-15,0.62798786,0.8393310224109997,0.5999840511954193,0.62798786,False Positive (誤報),藝術學院,13
2025-05-15 13:15:00,1,0,0,2025-05-15,0.6272123,0.8102995646873903,0.5993364526514319,0.6272123,False Positive (誤報),藝術學院,13
2025-05-15 13:30:00,1,0,0,2025-05-15,0.6267097,0.7858271738174465,0.599019256217306,0.6267097,False Positive (誤報),藝術學院,13
2025-05-15 13:45:00,1,0,0,2025-05-15,0.6215353,0.7591361596064375,0.5963599769318972,0.6215353,False Positive (誤報),藝術學院,13
2025-05-16 09:00:00,1,0,0,2025-05-16,0.74511224,0.645249220810592,0.6529664498094649,0.74511224,False Positive (誤報),藝術學院,9
2025-05-16 09:15:00,1,0,0,2025-05-16,0.8320572,0.7700982561577157,0.7188922875877037,0.8320572,False Positive (誤報),藝術學院,9
2025-05-16 09:30:00,1,0,0,2025-05-16,0.7730233,0.6019546393141519,0.6948903595645283,0.7730233,False Positive (誤報),藝術學院,9
2025-05-16 09:45:00,1,0,0,2025-05-16,0.7581438,0.45666488829185137,0.6737206305213411,0.7581438,False Positive (誤報),藝術學院,9
2025-05-16 10:00:00,1,0,0,2025-05-16,0.72376394,0.40107897057902525,0.6356576939510615,0.72376394,False Positive (誤報),藝術學院,10
2025-05-16 10:15:00,1,0,0,2025-05-16,0.66262996,0.37667653478629076,0.5992411593154892,0.66262996,False Positive (誤報),藝術學院,10
2025-05-16 10:30:00,1,0,0,2025-05-16,0.55876774,0.29883104326949317,0.5107614876712716,0.55876774,False Positive (誤報),藝術學院,10
2025-05-16 13:00:00,1,0,0,2025-05-16,0.799,0.705670601468864,0.715872258702403,0.799,False Positive (誤報),藝術學院,13
2025-05-16 13:15:00,1,0,0,2025-05-16,0.7971478,0.6622076660596418,0.7155439991223375,0.7971478,False Positive (誤報),藝術學院,13
2025-05-16 13:30:00,1,0,0,2025-05-16,0.7894742,0.615820768407798,0.7067679213745061,0.7894742,False Positive (誤報),藝術學院,13
2025-05-16 13:45:00,1,0,0,2025-05-16,0.7746746,0.6031090078079314,0.7057645078377949,0.7746746,False Positive (誤報),藝術學院,13
2025-05-16 14:00:00,1,0,0,2025-05-16,0.6514536,0.6910733513954316,0.6171316145545309,0.6514536,False Positive (誤報),藝術學院,14
2025-05-16 14:15:00,1,0,0,2025-05-16,0.593083,0.6577172243863181,0.5725318074638559,0.593083,False Positive (誤報),藝術學院,14
2025-05-16 14:30:00,1,0,0,2025-05-16,0.6250898,0.6902191660322144,0.5469028929272688,0.6250898,False Positive (誤報),藝術學院,14
2025-05-19 10:15:00,1,0,0,2025-05-19,0.6180593,0.5288425457478051,0.5184935596020499,0.6180593,False Positive (誤報),藝術學院,10
2025-05-19 10:30:00,1,0,0,2025-05-19,0.55717367,0.5058278965885247,0.48791258956282024,0.55717367,False Positive (誤報),藝術學院,10
2025-05-19 15:00:00,1,0,0,2025-05-19,0.6692729,0.9624733388168568,0.7456340047408777,0.6692729,False Positive (誤報),藝術學院,15
2025-05-20 09:00:00,1,0,0,2025-05-20,0.5793031,0.6962867511223518,0.6268051717484222,0.5793031,False Positive (誤報),藝術學院,9
2025-05-20 09:15:00,1,0,0,2025-05-20,0.5530525,0.6504058562778008,0.62610672936019,0.5530525,False Positive (誤報),藝術學院,9
2025-05-20 09:30:00,1,0,0,2025-05-20,0.52007735,0.6020901999338556,0.6228769435006983,0.52007735,False Positive (誤報),藝術學院,9
2025-05-20 13:00:00,1,0,0,2025-05-20,0.5294807,0.9090580042933325,0.5857461629552221,0.5294807,False Positive (誤報),藝術學院,13
2025-05-20 13:15:00,1,0,0,2025-05-20,0.5290155,0.8909730413581936,0.5827580596568805,0.5290155,False Positive (誤報),藝術學院,13
2025-05-20 13:30:00,1,0,0,2025-05-20,0.5241725,0.8805757442365156,0.5782952954771176,0.5241725,False Positive (誤報),藝術學院,13
2025-05-20 13:45:00,1,0,0,2025-05-20,0.5150134,0.851600829722602,0.5713261853156566,0.5150134,False Positive (誤報),藝術學院,13
2025-05-20 14:00:00,1,0,0,2025-05-20,0.5067302,0.7568473720208371,0.5507531644825419,0.5067302,False Positive (誤報),藝術學院,14
2025-05-21 09:00:00,1,0,0,2025-05-21,0.66190016,0.6617529133382662,0.6014580753350013,0.66190016,False Positive (誤報),藝術學院,9
2025-05-21 09:15:00,1,0,0,2025-05-21,0.6461155,0.6153396238280271,0.5920776889848459,0.6461155,False Positive (誤報),藝術學院,9
2025-05-21 09:30:00,1,0,0,2025-05-21,0.6391597,0.5667275099293467,0.5810207899732867,0.6391597,False Positive (誤報),藝術學院,9
2025-05-21 09:45:00,1,0,0,2025-05-21,0.6175257,0.5167962238605543,0.5677048887752933,0.6175257,False Positive (誤報),藝術學院,9
2025-05-21 10:00:00,1,0,0,2025-05-21,0.5578806,0.4500290169987644,0.497830369153813,0.5578806,False Positive (誤報),藝術學院,10
2025-05-21 10:15:00,1,0,0,2025-05-21,0.6393407,0.48345138668340054,0.49962132690978645,0.6393407,False Positive (誤報),藝術學院,10
2025-05-21 13:00:00,1,0,0,2025-05-21,0.7754086,0.6933934753981739,0.6140139137309817,0.7754086,False Positive (誤報),藝術學院,13
2025-05-21 13:15:00,1,0,0,2025-05-21,0.77563584,0.6490193034047227,0.6113106272684306,0.77563584,False Positive (誤報),藝術學院,13
2025-05-21 13:30:00,1,0,0,2025-05-21,0.7659191,0.6019100654364509,0.6113106272684306,0.7659191,False Positive (誤報),藝術學院,13
2025-05-21 13:45:00,1,0,0,2025-05-21,0.7661045,0.5528342660527746,0.6029923892834439,0.7661045,False Positive (誤報),藝術學院,13
2025-05-21 14:00:00,1,0,0,2025-05-21,0.68268704,0.7745797680364114,0.5824236186160374,0.68268704,False Positive (誤報),藝術學院,14
2025-05-21 14:15:00,1,0,0,2025-05-21,0.6591271,0.7561427053762069,0.5668256119555894,0.6591271,False Positive (誤報),藝術學院,14
2025-05-21 14:30:00,1,0,0,2025-05-21,0.62888324,0.7171454353301235,0.56159275719199,0.62888324,False Positive (誤報),藝術學院,14
2025-05-21 14:45:00,1,0,0,2025-05-21,0.61555785,0.7061867418568102,0.5425288702402608,0.61555785,False Positive (誤報),藝術學院,14
2025-05-21 15:00:00,1,0,0,2025-05-21,0.559687,0.5033810244996769,0.46154704834546884,0.559687,False Positive (誤報),藝術學院,15
2025-05-22 09:45:00,1,0,0,2025-05-22,0.5144389,0.5481778870816579,0.5043639933308924,0.5144389,False Positive (誤報),藝術學院,9
2025-05-22 10:00:00,1,0,0,2025-05-22,0.51678795,0.4951337350453184,0.4664187209227801,0.51678795,False Positive (誤報),藝術學院,10
2025-05-22 13:00:00,1,0,0,2025-05-22,0.5107288,0.8455630316105476,0.5595778988076657,0.5107288,False Positive (誤報),藝術學院,13
2025-05-22 13:15:00,1,0,0,2025-05-22,0.50769365,0.8174126786305719,0.5587063375021794,0.50769365,False Positive (誤報),藝術學院,13
2025-05-22 13:30:00,1,0,0,2025-05-22,0.5115045,0.7936242062692348,0.5583120704763456,0.5115045,False Positive (誤報),藝術學院,13
2025-05-22 13:45:00,1,0,0,2025-05-22,0.5111797,0.7676175404516148,0.5548023407551199,0.5111797,False Positive (誤報),藝術學院,13
2025-05-23 09:00:00,1,0,0,2025-05-23,0.7566016,0.6625937566788864,0.6956139135192541,0.7566016,False Positive (誤報),藝術學院,9
2025-05-23 09:15:00,1,0,0,2025-05-23,0.74456596,0.6162291519618709,0.7010651870361371,0.74456596,False Positive (誤報),藝術學院,9
2025-05-23 09:30:00,1,0,0,2025-05-23,0.7296694,0.5676506282981113,0.6987480803783498,0.7296694,False Positive (誤報),藝術學院,9
2025-05-23 09:45:00,1,0,0,2025-05-23,0.70186806,0.5177353120928243,0.6895797879029827,0.70186806,False Positive (誤報),藝術學院,9
2025-05-23 10:00:00,1,0,0,2025-05-23,0.5695585,0.46102325349035744,0.5939726685489667,0.5695585,False Positive (誤報),藝術學院,10
2025-05-23 10:30:00,1,0,0,2025-05-23,0.64431036,0.44443297030180895,0.5632567103919089,0.64431036,False Positive (誤報),藝術學院,10
2025-05-23 10:45:00,1,0,0,2025-05-23,0.5563941,0.44316891834119276,0.45294809085637516,0.5563941,False Positive (誤報),藝術學院,10
2025-05-23 15:00:00,1,0,0,2025-05-23,0.8235661,0.994339844613709,0.878339712526882,0.8235661,False Positive (誤報),藝術學院,15
2025-05-26 09:00:00,1,0,0,2025-05-26,0.7136472,0.7064958363725611,0.6729585936054038,0.7136472,False Positive (誤報),藝術學院,9
2025-05-26 09:15:00,1,0,0,2025-05-26,0.7023075,0.6630965824402181,0.675712075545248,0.7023075,False Positive (誤報),藝術學院,9
2025-05-26 09:30:00,1,0,0,2025-05-26,0.6847766,0.6167611090107283,0.6734156124617925,0.6847766,False Positive (誤報),藝術學院,9
2025-05-26 09:45:00,1,0,0,2025-05-26,0.6625866,0.5802546875876379,0.6637232965890122,0.6625866,False Positive (誤報),藝術學院,9
2025-05-26 10:00:00,1,0,0,2025-05-26,0.80895597,0.6787377805317746,0.6579639980839944,0.80895597,False Positive (誤報),藝術學院,10
2025-05-26 10:15:00,1,0,0,2025-05-26,0.73644793,0.5573461851397883,0.6359429056865392,0.73644793,False Positive (誤報),藝術學院,10
2025-05-26 10:30:00,1,0,0,2025-05-26,0.7058767,0.5308755623359862,0.5839485902486186,0.7058767,False Positive (誤報),藝術學院,10
2025-05-26 10:45:00,1,0,0,2025-05-26,0.55829763,0.44285977101097324,0.4646357836706168,0.55829763,False Positive (誤報),藝術學院,10
2025-05-26 13:00:00,1,0,0,2025-05-26,0.81896573,0.759209875990418,0.735483556111414,0.81896573,False Positive (誤報),藝術學院,13
2025-05-26 13:15:00,1,0,0,2025-05-26,0.81935924,0.7303400083362516,0.7334281570568444,0.81935924,False Positive (誤報),藝術學院,13
2025-05-26 13:30:00,1,0,0,2025-05-26,0.81353116,0.6782520086163465,0.736132169364901,0.81353116,False Positive (誤報),藝術學院,13
2025-05-26 13:45:00,1,0,0,2025-05-26,0.80774486,0.6442242053458319,0.7298242237326342,0.80774486,False Positive (誤報),藝術學院,13
2025-05-26 14:00:00,1,0,0,2025-05-26,0.7643799,0.7568885764731991,0.6655110479809564,0.7643799,False Positive (誤報),藝術學院,14
2025-05-26 14:15:00,1,0,0,2025-05-26,0.73969656,0.7374949308422104,0.6358920350091769,0.73969656,False Positive (誤報),藝術學院,14
2025-05-26 14:30:00,1,0,0,2025-05-26,0.7070576,0.7669404028325714,0.6154339891540755,0.7070576,False Positive (誤報),藝術學院,14
2025-05-26 14:45:00,1,0,0,2025-05-26,0.6613434,0.6120248706864138,0.601678382439894,0.6613434,False Positive (誤報),藝術學院,14
2025-05-26 15:00:00,1,0,0,2025-05-26,0.5746652,0.3817503340969534,0.4900517939777015,0.5746652,False Positive (誤報),藝術學院,15
2025-05-27 13:00:00,1,0,0,2025-05-27,0.64933145,0.9309960043005356,0.5657182878728447,0.64933145,False Positive (誤報),藝術學院,13
2025-05-27 13:15:00,1,0,0,2025-05-27,0.6027274,0.8472994863409837,0.5757795516797879,0.6027274,False Positive (誤報),藝術學院,13
2025-05-27 13:30:00,1,0,0,2025-05-27,0.5957849,0.833531901111257,0.5672065035214612,0.5957849,False Positive (誤報),藝術學院,13
2025-05-27 13:45:00,1,0,0,2025-05-27,0.6018685,0.7958036212033596,0.5688987010857244,0.6018685,False Positive (誤報),藝術學院,13
2025-05-27 14:00:00,1,0,0,2025-05-27,0.5674507,0.6788712546800487,0.5662106028340134,0.5674507,False Positive (誤報),藝術學院,14
2025-05-27 14:15:00,1,0,0,2025-05-27,0.549758,0.6335062174649468,0.5668369556587568,0.549758,False Positive (誤報),藝術學院,14
2025-05-27 14:30:00,1,0,0,2025-05-27,0.5062602,0.5856441323063933,0.54361310406725,0.5062602,False Positive (誤報),藝術學院,14
2025-05-28 09:00:00,1,0,0,2025-05-28,0.5660869,0.6326768023996444,0.5623994735120423,0.5660869,False Positive (誤報),藝術學院,9
2025-05-28 09:15:00,1,0,0,2025-05-28,0.6643051,0.6819287260383655,0.572767075740121,0.6643051,False Positive (誤報),藝術學院,9
2025-05-28 09:30:00,1,0,0,2025-05-28,0.677974,0.6325844340666582,0.5682823287971811,0.677974,False Positive (誤報),藝術學院,9
2025-05-28 09:45:00,1,0,0,2025-05-28,0.6351365,0.4707859565389754,0.55343840775505,0.6351365,False Positive (誤報),藝術學院,9
2025-05-28 10:00:00,1,0,0,2025-05-28,0.56948215,0.40498110803835735,0.4947863429000576,0.56948215,False Positive (誤報),藝術學院,10
2025-05-28 10:15:00,1,0,0,2025-05-28,0.5613999,0.4314534547710984,0.4761951254989624,0.5613999,False Positive (誤報),藝術學院,10
2025-05-28 10:30:00,1,0,0,2025-05-28,0.5269368,0.387271834583507,0.40733231113395585,0.5269368,False Positive (誤報),藝術學院,10
2025-05-28 13:00:00,1,0,0,2025-05-28,0.68539184,0.6342939654949159,0.6184311847488205,0.68539184,False Positive (誤報),藝術學院,13
2025-05-28 13:15:00,1,0,0,2025-05-28,0.6851131,0.5864676020630872,0.6142191192875367,0.6851131,False Positive (誤報),藝術學院,13
2025-05-28 13:30:00,1,0,0,2025-05-28,0.6795265,0.5369526109242478,0.6114864819239885,0.6795265,False Positive (誤報),藝術學院,13
2025-05-28 13:45:00,1,0,0,2025-05-28,0.6664726,0.48669796918567154,0.6036417001333108,0.6664726,False Positive (誤報),藝術學院,13
2025-05-28 14:00:00,1,0,0,2025-05-28,0.62278914,0.7249210596905278,0.6213604450657417,0.62278914,False Positive (誤報),藝術學院,14
2025-05-28 14:15:00,1,0,0,2025-05-28,0.6160828,0.7039746584581539,0.6120860196664136,0.6160828,False Positive (誤報),藝術學院,14
2025-05-28 14:30:00,1,0,0,2025-05-28,0.5764948,0.6603818144441352,0.5891975197992712,0.5764948,False Positive (誤報),藝術學院,14
2025-05-28 14:45:00,1,0,0,2025-05-28,0.55380917,0.6483024357347491,0.5735401712634545,0.55380917,False Positive (誤報),藝術學院,14
2025-05-30 09:00:00,1,0,0,2025-05-30,0.7536716,0.6439399722331892,0.6443797072106028,0.7536716,False Positive (誤報),藝術學院,9
2025-05-30 09:15:00,1,0,0,2025-05-30,0.74519396,0.5965727577066481,0.6516642225073739,0.74519396,False Positive (誤報),藝術學院,9
2025-05-30 09:30:00,1,0,0,2025-05-30,0.7405042,0.547333816003466,0.6499464578420434,0.7405042,False Positive (誤報),藝術學院,9
2025-05-30 09:45:00,1,0,0,2025-05-30,0.72024685,0.49715073248205943,0.6422241807465211,0.72024685,False Positive (誤報),藝術學院,9
2025-05-30 10:00:00,1,0,0,2025-05-30,0.63827634,0.44063331959525404,0.5720564460931071,0.63827634,False Positive (誤報),藝術學院,10
2025-05-30 10:15:00,1,0,0,2025-05-30,0.55287015,0.4154938427622416,0.5318870421738908,0.55287015,False Positive (誤報),藝術學院,10
2025-05-30 13:00:00,1,0,0,2025-05-30,0.6343059,0.7382375540238453,0.6353512621836175,0.6343059,False Positive (誤報),藝術學院,13
2025-05-30 13:15:00,1,0,0,2025-05-30,0.6298163,0.6975223446802103,0.636128228922289,0.6298163,False Positive (誤報),藝術學院,13
2025-05-30 13:30:00,1,0,0,2025-05-30,0.6201181,0.6534470801944331,0.6351117866935722,0.6201181,False Positive (誤報),藝術學院,13
2025-05-30 13:45:00,1,0,0,2025-05-30,0.61612904,0.6412550406977504,0.6362115768610804,0.61612904,False Positive (誤報),藝術學院,13
2025-05-30 14:00:00,1,0,0,2025-05-30,0.5338472,0.7246251754856096,0.5706438911603103,0.5338472,False Positive (誤報),藝術學院,14
2025-06-02 14:45:00,1,0,0,2025-06-02,0.8734906,0.9999846247054933,0.8644347020853965,0.8734906,False Positive (誤報),藝術學院,14
2025-06-03 09:00:00,1,0,0,2025-06-03,0.5754248,0.6859597551010882,0.575531134410322,0.5754248,False Positive (誤報),藝術學院,9
2025-06-03 09:15:00,1,0,0,2025-06-03,0.5617454,0.6382490119205212,0.5781106297269462,0.5617454,False Positive (誤報),藝術學院,9
2025-06-03 09:30:00,1,0,0,2025-06-03,0.52574486,0.5885144114070716,0.5787946898409208,0.52574486,False Positive (誤報),藝術學院,9
2025-06-03 15:30:00,1,0,0,2025-06-03,0.81512994,0.9835757659037726,0.7897505084863599,0.81512994,False Positive (誤報),藝術學院,15
2025-06-04 09:00:00,1,0,0,2025-06-04,0.55574113,0.7708539762951544,0.5918977648400848,0.55574113,False Positive (誤報),藝術學院,9
2025-06-04 09:15:00,1,0,0,2025-06-04,0.54729074,0.7273613665783363,0.5883831534627008,0.54729074,False Positive (誤報),藝術學院,9
2025-06-04 09:30:00,1,0,0,2025-06-04,0.5293127,0.6809985074409403,0.5793868393609406,0.5293127,False Positive (誤報),藝術學院,9
2025-06-04 13:00:00,1,0,0,2025-06-04,0.7012941,0.881970445599425,0.6151838411004882,0.7012941,False Positive (誤報),藝術學院,13
2025-06-04 13:15:00,1,0,0,2025-06-04,0.7039336,0.6787414083849592,0.6142254262743755,0.7039336,False Positive (誤報),藝術學院,13
2025-06-04 13:30:00,1,0,0,2025-06-04,0.70293134,0.6332570377762832,0.6129862041274131,0.70293134,False Positive (誤報),藝術學院,13
2025-06-04 13:45:00,1,0,0,2025-06-04,0.6875418,0.5853017512736529,0.6144954025795246,0.6875418,False Positive (誤報),藝術學院,13
2025-06-04 14:00:00,1,0,0,2025-06-04,0.7397117,0.7968242791967233,0.6351520755677333,0.7397117,False Positive (誤報),藝術學院,14
2025-06-04 14:15:00,1,0,0,2025-06-04,0.7002547,0.77966011005511,0.6208826873034343,0.7002547,False Positive (誤報),藝術學院,14
2025-06-04 14:30:00,1,0,0,2025-06-04,0.65696204,0.7431233909288841,0.5895870489557773,0.65696204,False Positive (誤報),藝術學院,14
2025-06-04 14:45:00,1,0,0,2025-06-04,0.60326016,0.7327796335584668,0.5675141969546021,0.60326016,False Positive (誤報),藝術學院,14
2025-06-05 09:45:00,1,0,0,2025-06-05,0.573255,0.6441720934065275,0.5296823923296672,0.573255,False Positive (誤報),藝術學院,9
2025-06-05 10:00:00,1,0,0,2025-06-05,0.5064865,0.4762876451030118,0.4558742365920827,0.5064865,False Positive (誤報),藝術學院,10
2025-06-05 13:00:00,1,0,0,2025-06-05,0.54657805,0.8033185846517781,0.5530519475722663,0.54657805,False Positive (誤報),藝術學院,13
2025-06-05 13:15:00,1,0,0,2025-06-05,0.5347942,0.7695664790612524,0.5442895162852568,0.5347942,False Positive (誤報),藝術學院,13
2025-06-05 13:30:00,1,0,0,2025-06-05,0.52313614,0.7415155575493294,0.5381262676195558,0.52313614,False Positive (誤報),藝術學院,13
2025-06-05 13:45:00,1,0,0,2025-06-05,0.5111291,0.7113308341161099,0.5418434500096034,0.5111291,False Positive (誤報),藝術學院,13
2025-06-06 09:00:00,1,0,0,2025-06-06,0.712426,0.6688752762444068,0.6880182436194932,0.712426,False Positive (誤報),藝術學院,9
2025-06-06 09:15:00,1,0,0,2025-06-06,0.7028399,0.6228825669174636,0.6966432220436072,0.7028399,False Positive (誤報),藝術學院,9
2025-06-06 09:30:00,1,0,0,2025-06-06,0.6869206,0.574564802176652,0.6931199943840638,0.6869206,False Positive (誤報),藝術學院,9
2025-06-06 09:45:00,1,0,0,2025-06-06,0.65634215,0.524779464425607,0.6850276358331047,0.65634215,False Positive (誤報),藝術學院,9
2025-06-06 10:00:00,1,0,0,2025-06-06,0.51398104,0.46804465420497,0.5774398151407643,0.51398104,False Positive (誤報),藝術學院,10
2025-06-06 13:00:00,1,0,0,2025-06-06,0.67257494,0.7590401919494189,0.6391015340355285,0.67257494,False Positive (誤報),藝術學院,13
2025-06-06 13:15:00,1,0,0,2025-06-06,0.67161125,0.7203349063340598,0.6431874841106974,0.67161125,False Positive (誤報),藝術學院,13
2025-06-06 13:30:00,1,0,0,2025-06-06,0.6632992,0.6780494667605552,0.6438930922619832,0.6632992,False Positive (誤報),藝術學院,13
2025-06-06 13:45:00,1,0,0,2025-06-06,0.65839666,0.6662809281234925,0.6434633724168884,0.65839666,False Positive (誤報),藝術學院,13
2025-06-06 14:00:00,1,0,0,2025-06-06,0.5700371,0.7461376049420232,0.5776720791822537,0.5700371,False Positive (誤報),藝術學院,14
2025-06-06 14:15:00,1,0,0,2025-06-06,0.5298578,0.7162861200364881,0.5432583589728874,0.5298578,False Positive (誤報),藝術學院,14
